MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,xcoord,ycoord
"431233","05","007","43123305007",1.11640925461,41.1558891538762
"431233","06","001","43123306001",1.1107358914904,41.1581354770026
"431233","06","002","43123306002",1.1085615685015,41.1626456199759
"431233","06","003","43123306003",1.10468315156834,41.1598422091701
"431233","06","004","43123306004",1.10012244618778,41.1580843144734
"431233","06","005","43123306005",1.09354208434433,41.1596823836385
"431233","06","006","43123306006",1.10581945856286,41.1649618303558
"431233","06","007","43123306007",1.10288640858694,41.1587703730317
"431233","06","008","43123306008",1.09859202788556,41.1641270227882
"431233","06","009","43123306009",1.09448168347809,41.162334275992
"431233","06","011","43123306011",1.10958119218292,41.1596880844834
"431233","06","012","43123306012",1.09740156026267,41.1577906982145
"431233","06","013","43123306013",1.10810508294127,41.161027605964
"431233","07","001","43123307001",1.18129413243222,41.1316234253077
"431233","07","001","43123307001",1.1536032989926,41.1312675838611
"431233","07","002","43123307002",1.1359878807563,41.1322848174279
"431233","07","003","43123307003",1.11870192248363,41.1497907842387
"431233","08","001","43123308001",1.11661744103007,41.138872545968
"431233","08","002","43123308002",1.11877197937051,41.1338042198092
"431233","08","003","43123308003",1.09544474796923,41.1491798982953
"431233","08","004","43123308004",1.07833153564987,41.1554892390876
"431233","08","005","43123308005",1.09357722897684,41.1446597656372
"431233","08","006","43123308006",1.09565478739562,41.1536410339999
"431233","08","007","43123308007",1.10763183452028,41.1241804388392
"431233","09","001","43123309001",1.1303299085811,41.1810943658168
"431233","09","001","43123309001",1.11346807954736,41.1726790788904
"431233","09","002","43123309002",1.07890826753949,41.1713075128594
"431233","10","001","43123310001",1.14446919122304,41.1592261133676
"431248","01","001","43124801001",1.17152498005277,41.3067273463724
"431251","01","001","43125101001",0.446737205411397,41.26123299821
"431264","01","001","43126401001",1.35566976669126,41.1636855243997
"431270","01","001","43127001001",0.958148235278888,41.1354972263477
"431286","01","001","43128601001",0.964798226604728,41.1734155552024
"431299","01","001","43129901001",1.05278614268366,41.1374500036107
"431299","02","001","43129902001",1.05839279362889,41.1359420549712
"431299","02","002","43129902002",1.05431389757992,41.1412219236902
"431299","02","003","43129902003",1.05501795139385,41.1348947632472
"431303","01","001","43130301001",1.27002019920026,41.4801723530109
"431310","01","001","43131001001",1.45820083350129,41.1943155585285
"431310","01","002","43131001002",1.47694396966003,41.1718944547781
"431310","01","003","43131001003",1.45869551916888,41.1792918741883
"431325","01","001","43132501001",1.40696820782319,41.2783850214153
"431331","01","001","43133101001",0.506344581937635,40.8210252313533
"431331","01","002","43133101002",0.483121331842944,40.8256986026548
"431331","02","001","43133102001",0.501025950907521,40.8177774563865
"431331","02","002","43133102002",0.400086018342395,40.7869584960982
"431346","01","001","43134601001",1.22020254843807,41.2223468221912
"431359","01","001","43135901001",1.37333110821809,41.2340313931652
"431362","01","001","43136201001",0.56472688781591,40.628081435184
"431362","01","002","43136201002",0.586200720793502,40.6183397057764
"431362","01","003","43136201003",0.588648220785356,40.6197913273112
"431362","01","004","43136201004",0.590030072428903,40.6221280133284
"431362","01","005","43136201005",0.577332297021424,40.6374604422521
"431362","02","001","43136202001",0.592974768070645,40.6176045287493
"431362","02","002","43136202002",0.593731434376579,40.6189368864808
"431362","02","003","43136202003",0.653021438423193,40.5740452198078
"431362","02","003","43136202003",0.624592163498414,40.6344794719011
"431362","02","004","43136202004",0.593396595724734,40.6147089783829
"431362","02","005","43136202005",0.586494654509205,40.6105184695651
"431378","01","001","43137801001",1.55539232661599,41.307723670125
"431384","01","001","43138401001",0.468682313900002,40.7260612832997
"431384","02","001","43138402001",0.495964182136444,40.7197675376004
"431397","01","001","43139701001",1.35549239611277,41.5299647711924
"431397","02","001","43139702001",1.41395357872675,41.5531531612822
"431401","01","001","43140101001",1.54689547424141,41.2449760116119
"431401","01","001","43140101001",1.51774713564191,41.2652924536963
"431418","01","001","43141801001",1.3923603505801,41.4688621703104
"431423","01","001","43142301001",1.27202198547297,41.453238248353
"431439","01","001","43143901001",1.28748263112505,41.5433306189686
"431444","01","001","43144401001",1.27606720887713,41.209530537967
"431457","01","001","43145701001",1.1157823118996,41.2216965247852
"431457","02","001","43145702001",1.15072931141363,41.2022871809612
"431457","02","002","43145702002",1.14265712883071,41.2141493802246
"431460","01","001","43146001001",1.06924910565774,41.4767319202965
"431476","01","001","43147601001",1.18347325077252,41.4640474727535
"431482","01","001","43148201001",1.25584385187561,41.1170325634601
"431482","02","001","43148202001",1.25773048487147,41.1178217437789
"431482","03","001","43148203001",1.25866430792777,41.1192876437901
"431482","03","002","43148203002",1.26715135042511,41.1159578949397
"431482","03","003","43148203003",1.26439402294133,41.1196427490449
"431482","04","001","43148204001",1.25513039961879,41.1153819387822
"431482","04","002","43148204002",1.25158668077864,41.1169702234342
"431482","04","003","43148204003",1.25131773521571,41.118672992294
"431482","04","004","43148204004",1.25279068779423,41.1190270288617
"431482","04","005","43148204005",1.24805005706943,41.1211629082635
"431482","04","006","43148204006",1.24593467784912,41.1201487142578
"431482","04","007","43148204007",1.2540438080543,41.1207609713411
"431482","04","008","43148204008",1.24909377741272,41.1202558773942
"431482","04","009","43148204009",1.24886752789664,41.1274272876364
"431482","04","010","43148204010",1.25018061293018,41.1195443948967
"431482","04","012","43148204012",1.24822405008617,41.1181192122058
"431482","04","014","43148204014",1.25257152390311,41.1215639693996
"431482","04","015","43148204015",1.25735497086467,41.1221120706947
"431482","04","016","43148204016",1.24904245540807,41.1226178380897
"431482","05","001","43148205001",1.2546229021509,41.1136949438187
"431482","05","002","43148205002",1.25040305962643,41.1157676626571
"431482","05","003","43148205003",1.24934270883948,41.1143717847238
"431482","05","004","43148205004",1.2453294942191,41.1135990351081
"431482","05","005","43148205005",1.25261663210502,41.1123168291304
"431482","05","006","43148205006",1.24846884002136,41.1122844674976
"431482","05","007","43148205007",1.2389424598759,41.0996697328345
"431482","05","008","43148205008",1.24687928086664,41.1132313280085
"431482","06","001","43148206001",1.24252183823148,41.1168532572466
"431482","06","002","43148206002",1.23970040844341,41.1135522988895
"431482","06","003","43148206003",1.24571283813108,41.1106655667863
"431482","06","004","43148206004",1.23240614687998,41.1049981402416
"431482","06","005","43148206005",1.22559739319185,41.1253168945255
"431482","06","006","43148206006",1.21968818923965,41.1355422453465
"431482","06","008","43148206008",1.24757096039029,41.116681201699
"431482","06","009","43148206009",1.2442895205131,41.1143530745082
"431482","06","010","43148206010",1.24538117144934,41.1167532789267
"431482","06","011","43148206011",1.24637793141279,41.1153851938944
"431482","06","012","43148206012",1.24150185631759,41.1176436070424
"431482","06","013","43148206013",1.24335298355031,41.1156890959202
"431482","06","015","43148206015",1.21424084571433,41.1077219174946
"431482","06","016","43148206016",1.24264684672084,41.1137591717143
"431482","07","001","43148207001",1.2438006974854,41.122840433553
"431482","07","002","43148207002",1.2368740914143,41.1329395185453
"431482","07","003","43148207003",1.25877337135463,41.1494775033191
"431482","07","004","43148207004",1.2499748968799,41.1281631396921
"431482","07","004","43148207004",1.24709869676099,41.13199725521
"431482","07","005","43148207005",1.24746610735718,41.1637929844923
"431482","07","006","43148207006",1.24242781333816,41.1628274355188
"431482","07","007","43148207007",1.27547152163676,41.1332133788178
"431482","07","008","43148207008",1.23836613394462,41.1196925579204
"431482","07","010","43148207010",1.25267924958777,41.1392874742705
"431482","07","011","43148207011",1.2505900498836,41.1389535309886
"431482","07","012","43148207012",1.23850216518515,41.157144850899
"431482","07","013","43148207013",1.29668826908058,41.1370199188437
"431482","07","014","43148207014",1.24179214665741,41.119454484359
"431482","07","015","43148207015",1.24832813414726,41.1390672586628
"431482","07","016","43148207016",1.32984676991455,41.1427810716383
"431482","07","017","43148207017",1.23681182081287,41.1212626851041
"431482","07","018","43148207018",1.24313629326396,41.1379030612845
"431482","07","019","43148207019",1.25359212476823,41.1350603599117
"431482","07","020","43148207020",1.2709073065888,41.1228750488985
"431482","07","021","43148207021",1.24340375866315,41.1557435027841
"431482","07","022","43148207022",1.25803782391653,41.1382818163898
"431482","08","001","43148208001",1.21961211681666,41.1171200991357
"431482","08","002","43148208002",1.21840388838066,41.1203395809666
"431482","08","003","43148208003",1.21736829574806,41.1204260607764
"431482","08","004","43148208004",1.21447631697814,41.1209462766962
"431482","08","005","43148208005",1.21373192512376,41.1159489843762
"431482","08","006","43148208006",1.21303192136447,41.1227041868956
"431482","08","007","43148208007",1.2142619990126,41.1172541341499
"431482","08","008","43148208008",1.20087785248852,41.1163082214646
"431482","08","009","43148208009",1.20034122616982,41.1228373621136
"431482","08","010","43148208010",1.20693338708589,41.116104522032
"431482","08","011","43148208011",1.21390194769963,41.1189502147145
"431482","08","012","43148208012",1.20333965559789,41.1158830792387
"431482","08","013","43148208013",1.20964923142553,41.1175312688962
"431482","08","014","43148208014",1.22086796536953,41.120338939387
"431482","09","001","43148209001",1.19055655147709,41.1236360144949
"431482","09","002","43148209002",1.19407507582941,41.1202888277924
"431482","09","003","43148209003",1.19328183139165,41.1185667273781
"431482","09","004","43148209004",1.19169028588009,41.1176192010552
"431482","09","008","43148209008",1.19143632016585,41.1205367316149
"431482","09","009","43148209009",1.1910862430089,41.119178651914
"431482","09","010","43148209010",1.19147783077921,41.115909763496
"431495","01","001","43149501001",0.552252040939669,40.9153122641634
"431508","01","001","43150801001",0.733432585347322,41.0184986692373
"431515","01","001","43151501001",0.864516516479622,41.1209709765363
"431520","01","001","43152001001",0.651678903004707,41.2039211952142
"431536","01","001","43153601001",1.39191676065722,41.1473173186704
"431536","01","002","43153601002",1.39781461626473,41.1377037635576
"431536","01","008","43153601008",1.42645773655424,41.1554666560613
"431536","01","004","43153601004",1.40189616952612,41.156340383665
"431536","01","005","43153601005",1.39895136413893,41.1429127446232
"431536","01","006","43153601006",1.40088341535625,41.1451750974831
"431536","01","007","43153601007",1.40645316792161,41.1453844747362
"431541","01","001","43154101001",0.807884570534482,41.2202245904006
"431554","01","002","43155401002",0.521811083913928,40.8002351578273
"431554","01","003","43155401003",0.523755638030595,40.8102885833374
"431554","01","004","43155401004",0.521638870812366,40.8061109793997
"431554","01","005","43155401005",0.524760882328432,40.8134852401282
"431554","01","006","43155401006",0.524496056631691,40.8073949039899
"431554","01","007","43155401007",0.517686238563876,40.8060223149668
"431554","02","002","43155402002",0.543540152929786,40.7958200692625
